Ahal_ID	PSnum	PSname	PScontinuity
g00932	5	Streptophytina	1
g00933	6	Embryophyta	1
g00934	18	Brassicaceae	1
g00935	17	Brassicales	1
g00936	17	Brassicales	1
g00937	1	cellular organisms	1
g00938	3	Viridiplantae	1
g00940	18	Brassicaceae	1
g00941	18	Brassicaceae	1
g00942	2	Eukaryota	1
g00943	18	Brassicaceae	1
g00944	2	Eukaryota	1
g00945	7	Tracheophyta	0.818181818181818
g00946	18	Brassicaceae	1
g00948	17	Brassicales	1
g00949	17	Brassicales	1
g00950	6	Embryophyta	1
g00951	22	Arabidopsis halleri subsp. gemmifera	1
g00952	11	Mesangiospermae	0.857142857142857
g00953	18	Brassicaceae	1
g00954	6	Embryophyta	0.916666666666667
g00955	20	Arabidopsis	1
g00956	15	rosids	1
g00957	18	Brassicaceae	1
g00958	18	Brassicaceae	1
g00960	18	Brassicaceae	0.666666666666667
g00963	6	Embryophyta	1
g00964	18	Brassicaceae	1
g00965	17	Brassicales	1
g00966	6	Embryophyta	0.916666666666667
g00967	11	Mesangiospermae	0.857142857142857
g00968	3	Viridiplantae	0.928571428571429
g00969	2	Eukaryota	1
g00970	6	Embryophyta	1
g00971	6	Embryophyta	1
g00972	1	cellular organisms	1
g00973	6	Embryophyta	1
g00974	10	Magnoliopsida	1
g00975	10	Magnoliopsida	1
g00976	10	Magnoliopsida	1
g00978	6	Embryophyta	1
g00979	17	Brassicales	1
g00980	18	Brassicaceae	1
g00981	17	Brassicales	1
g00982	18	Brassicaceae	1
g00983	18	Brassicaceae	1
g00984	9	Spermatophyta	1
g00986	18	Brassicaceae	1
g00987	10	Magnoliopsida	0.375
g00988	3	Viridiplantae	1
g00989	18	Brassicaceae	1
g00990	18	Brassicaceae	1
g00991	9	Spermatophyta	1
g00992	10	Magnoliopsida	1
g00994	17	Brassicales	1
g00995	17	Brassicales	1
g00996	5	Streptophytina	1
g00997	18	Brassicaceae	1
g00998	20	Arabidopsis	1
g00999	18	Brassicaceae	1
g01000	10	Magnoliopsida	0.75
g01002	20	Arabidopsis	1
g01003	18	Brassicaceae	1
g01004	7	Tracheophyta	0.909090909090909
g01005	7	Tracheophyta	0.909090909090909
g01006	6	Embryophyta	1
g01007	17	Brassicales	1
g01008	6	Embryophyta	1
g01009	9	Spermatophyta	1
g01010	9	Spermatophyta	1
g01011	5	Streptophytina	1
g01012	3	Viridiplantae	1
g01013	7	Tracheophyta	0.727272727272727
g01014	15	rosids	1
g01016	10	Magnoliopsida	1
g01017	7	Tracheophyta	1
g01018	6	Embryophyta	1
g01019	9	Spermatophyta	0.444444444444444
g01020	18	Brassicaceae	1
g01021	15	rosids	1
g01022	17	Brassicales	1
g01023	6	Embryophyta	1
g01024	18	Brassicaceae	1
g01025	18	Brassicaceae	1
g01027	9	Spermatophyta	0.777777777777778
g01028	5	Streptophytina	1
g01029	3	Viridiplantae	1
g01030	18	Brassicaceae	1
g01031	11	Mesangiospermae	0.857142857142857
g01032	17	Brassicales	1
g01033	15	rosids	1
g01034	3	Viridiplantae	1
g01035	22	Arabidopsis halleri subsp. gemmifera	1
g01036	6	Embryophyta	1
g01037	18	Brassicaceae	1
g01038	10	Magnoliopsida	1
g01039	11	Mesangiospermae	0.857142857142857
g01040	6	Embryophyta	1
g01041	2	Eukaryota	0.866666666666667
g01042	2	Eukaryota	0.866666666666667
g01043	2	Eukaryota	0.866666666666667
g01045	6	Embryophyta	1
g01046	14	Pentapetalae	1
g01047	11	Mesangiospermae	1
g01049	5	Streptophytina	0.923076923076923
g01050	6	Embryophyta	0.833333333333333
g01051	10	Magnoliopsida	1
g01052	9	Spermatophyta	1
g01053	18	Brassicaceae	1
g01054	15	rosids	1
g01055	6	Embryophyta	1
g01056	10	Magnoliopsida	1
g01057	20	Arabidopsis	1
g01058	6	Embryophyta	0.916666666666667
g01059	6	Embryophyta	1
g01060	5	Streptophytina	1
g01061	14	Pentapetalae	1
g01062	5	Streptophytina	0.615384615384615
g01063	9	Spermatophyta	1
g01064	18	Brassicaceae	1
g01066	6	Embryophyta	1
g01067	6	Embryophyta	1
g01068	6	Embryophyta	1
g01069	6	Embryophyta	1
g01071	22	Arabidopsis halleri subsp. gemmifera	1
g01072	18	Brassicaceae	1
g01073	3	Viridiplantae	1
g01074	18	Brassicaceae	1
g01075	5	Streptophytina	0.923076923076923
g01076	18	Brassicaceae	1
g01077	18	Brassicaceae	1
g01078	5	Streptophytina	0.923076923076923
g01079	11	Mesangiospermae	1
g01080	18	Brassicaceae	1
g01081	11	Mesangiospermae	0.857142857142857
g01082	17	Brassicales	1
g01083	7	Tracheophyta	1
g01084	2	Eukaryota	1
g01085	17	Brassicales	1
g01086	2	Eukaryota	0.8
g01087	6	Embryophyta	1
g01088	22	Arabidopsis halleri subsp. gemmifera	1
g01089	15	rosids	0.6
g01090	15	rosids	1
g01091	9	Spermatophyta	1
g01093	5	Streptophytina	1
g01094	17	Brassicales	1
g01095	18	Brassicaceae	1
g01096	20	Arabidopsis	1
g01098	11	Mesangiospermae	0.857142857142857
g01100	15	rosids	1
g01101	10	Magnoliopsida	1
g01102	10	Magnoliopsida	1
g01103	2	Eukaryota	1
g01104	2	Eukaryota	1
g01105	6	Embryophyta	1
g01106	20	Arabidopsis	1
g01107	2	Eukaryota	1
g01108	17	Brassicales	1
g01109	5	Streptophytina	0.923076923076923
g01110	11	Mesangiospermae	1
g01111	6	Embryophyta	0.916666666666667
g01113	6	Embryophyta	0.833333333333333
g01114	7	Tracheophyta	0.909090909090909
g01115	10	Magnoliopsida	0.875
g01116	18	Brassicaceae	1
g01117	17	Brassicales	1
g01118	18	Brassicaceae	1
g01120	8	Euphyllophyta	1
g01121	3	Viridiplantae	1
g01123	18	Brassicaceae	1
g01124	2	Eukaryota	1
g01125	15	rosids	1
g01126	2	Eukaryota	0.866666666666667
g01127	11	Mesangiospermae	0.714285714285714
g01128	15	rosids	1
g01131	18	Brassicaceae	1
g01132	18	Brassicaceae	1
g01133	2	Eukaryota	0.933333333333333
g01134	6	Embryophyta	1
g01135	18	Brassicaceae	1
g01136	18	Brassicaceae	1
g01138	10	Magnoliopsida	1
g01141	18	Brassicaceae	1
g01142	18	Brassicaceae	1
g01144	22	Arabidopsis halleri subsp. gemmifera	1
g01145	20	Arabidopsis	1
g01146	20	Arabidopsis	1
g01147	2	Eukaryota	0.933333333333333
g01148	9	Spermatophyta	1
g01149	5	Streptophytina	0.923076923076923
g01150	3	Viridiplantae	0.928571428571429
g01151	20	Arabidopsis	1
g01152	10	Magnoliopsida	1
g01153	1	cellular organisms	1
g01154	3	Viridiplantae	1
g01155	6	Embryophyta	0.916666666666667
g01156	5	Streptophytina	1
g01157	6	Embryophyta	0.666666666666667
g01158	17	Brassicales	1
g01159	6	Embryophyta	0.916666666666667
g01160	3	Viridiplantae	1
g01161	3	Viridiplantae	0.785714285714286
g01162	7	Tracheophyta	0.727272727272727
g01163	7	Tracheophyta	1
g01164	6	Embryophyta	0.916666666666667
g01165	3	Viridiplantae	0.928571428571429
g01166	20	Arabidopsis	1
g01167	6	Embryophyta	0.833333333333333
g01168	6	Embryophyta	1
g01169	2	Eukaryota	0.933333333333333
g01170	15	rosids	1
g01171	8	Euphyllophyta	0.8
g01172	18	Brassicaceae	1
g01173	6	Embryophyta	0.833333333333333
g01174	18	Brassicaceae	1
g01175	18	Brassicaceae	1
g01176	15	rosids	1
g01177	6	Embryophyta	0.916666666666667
g01178	9	Spermatophyta	1
g01179	6	Embryophyta	1
g01181	2	Eukaryota	0.933333333333333
g01182	18	Brassicaceae	1
g01183	7	Tracheophyta	0.909090909090909
g01184	15	rosids	1
g01185	6	Embryophyta	1
g01186	15	rosids	1
g01187	5	Streptophytina	1
g01188	5	Streptophytina	1
g01189	18	Brassicaceae	1
g01190	6	Embryophyta	1
g01191	6	Embryophyta	1
g01192	10	Magnoliopsida	1
g01193	10	Magnoliopsida	1
g01194	11	Mesangiospermae	0.714285714285714
g01195	11	Mesangiospermae	0.857142857142857
g01196	15	rosids	1
g01197	22	Arabidopsis halleri subsp. gemmifera	1
g01199	6	Embryophyta	0.833333333333333
g01200	10	Magnoliopsida	1
g01201	15	rosids	1
g01202	22	Arabidopsis halleri subsp. gemmifera	1
g01203	2	Eukaryota	0.933333333333333
g01204	17	Brassicales	1
g01205	7	Tracheophyta	0.818181818181818
g01206	11	Mesangiospermae	1
g01207	10	Magnoliopsida	1
g01208	6	Embryophyta	1
g01209	10	Magnoliopsida	0.5
g01210	3	Viridiplantae	0.857142857142857
g01211	7	Tracheophyta	0.909090909090909
g01212	15	rosids	1
g01213	6	Embryophyta	0.75
g01214	15	rosids	1
g01215	9	Spermatophyta	1
g01216	11	Mesangiospermae	1
g01217	11	Mesangiospermae	1
g01218	20	Arabidopsis	1
g01219	10	Magnoliopsida	1
g01220	5	Streptophytina	1
g01221	3	Viridiplantae	0.928571428571429
g01222	20	Arabidopsis	1
g01223	3	Viridiplantae	0.928571428571429
g01224	9	Spermatophyta	1
g01225	22	Arabidopsis halleri subsp. gemmifera	1
g01226	9	Spermatophyta	0.888888888888889
g01228	3	Viridiplantae	0.928571428571429
g01229	20	Arabidopsis	1
g01230	18	Brassicaceae	1
g01231	11	Mesangiospermae	0.857142857142857
g01233	17	Brassicales	1
g01234	20	Arabidopsis	1
g01235	20	Arabidopsis	1
g01236	7	Tracheophyta	0.909090909090909
g01237	11	Mesangiospermae	0.857142857142857
g01238	20	Arabidopsis	1
g01239	9	Spermatophyta	1
g01240	20	Arabidopsis	1
g01241	22	Arabidopsis halleri subsp. gemmifera	1
g01242	14	Pentapetalae	1
g01243	17	Brassicales	1
g01244	5	Streptophytina	1
g01248	10	Magnoliopsida	1
g01249	9	Spermatophyta	1
g01250	18	Brassicaceae	1
g01251	20	Arabidopsis	1
g01253	17	Brassicales	1
g01255	6	Embryophyta	1
g01256	6	Embryophyta	1
g01257	10	Magnoliopsida	1
g01258	11	Mesangiospermae	0.714285714285714
g01259	6	Embryophyta	0.916666666666667
g01260	3	Viridiplantae	0.571428571428571
g01262	20	Arabidopsis	1
g01263	17	Brassicales	1
g01264	3	Viridiplantae	0.857142857142857
g01266	17	Brassicales	1
g01267	15	rosids	1
g01268	7	Tracheophyta	1
g01269	18	Brassicaceae	1
g01270	17	Brassicales	1
g01271	11	Mesangiospermae	0.857142857142857
g01272	6	Embryophyta	1
g01273	11	Mesangiospermae	1
g01274	20	Arabidopsis	1
g01275	9	Spermatophyta	1
g01276	6	Embryophyta	1
g01277	11	Mesangiospermae	1
g01279	17	Brassicales	1
g01280	6	Embryophyta	1
g01281	22	Arabidopsis halleri subsp. gemmifera	1
g01282	20	Arabidopsis	1
g01283	18	Brassicaceae	1
g01284	10	Magnoliopsida	1
g01285	8	Euphyllophyta	1
g01286	17	Brassicales	1
g01287	20	Arabidopsis	1
g01288	15	rosids	1
g01289	11	Mesangiospermae	1
g01290	9	Spermatophyta	0.888888888888889
g01291	20	Arabidopsis	1
g01292	5	Streptophytina	1
g01293	10	Magnoliopsida	0.875
g01294	5	Streptophytina	1
g01295	6	Embryophyta	1
g01296	18	Brassicaceae	1
g01298	10	Magnoliopsida	1
g01299	5	Streptophytina	1
g01300	2	Eukaryota	0.933333333333333
g01301	17	Brassicales	1
g01302	9	Spermatophyta	0.333333333333333
g01303	5	Streptophytina	1
g01304	6	Embryophyta	1
g01305	2	Eukaryota	0.933333333333333
g01306	10	Magnoliopsida	1
g01307	3	Viridiplantae	1
g01308	11	Mesangiospermae	0.857142857142857
g01309	6	Embryophyta	1
g01310	18	Brassicaceae	1
g01311	18	Brassicaceae	1
g01312	7	Tracheophyta	0.727272727272727
g01313	2	Eukaryota	1
g01314	6	Embryophyta	0.916666666666667
g01315	18	Brassicaceae	1
g01316	18	Brassicaceae	1
g01317	6	Embryophyta	1
g01318	15	rosids	1
g01319	6	Embryophyta	1
g01320	17	Brassicales	1
g01321	9	Spermatophyta	1
g01322	17	Brassicales	1
g01323	10	Magnoliopsida	0.875
g01324	5	Streptophytina	0.923076923076923
g01325	7	Tracheophyta	0.727272727272727
g01326	11	Mesangiospermae	1
g01327	6	Embryophyta	1
g01328	2	Eukaryota	0.866666666666667
g01330	2	Eukaryota	0.866666666666667
g01332	11	Mesangiospermae	1
g01333	17	Brassicales	1
g01334	11	Mesangiospermae	0.857142857142857
g01335	17	Brassicales	1
g01336	6	Embryophyta	1
g01337	17	Brassicales	1
g01339	17	Brassicales	1
g01340	18	Brassicaceae	1
g01341	5	Streptophytina	0.923076923076923
g01342	15	rosids	1
g01343	9	Spermatophyta	0.888888888888889
g01348	10	Magnoliopsida	0.875
g01349	5	Streptophytina	0.923076923076923
g01350	18	Brassicaceae	1
g01351	18	Brassicaceae	1
g01352	10	Magnoliopsida	1
g01353	6	Embryophyta	0.833333333333333
g01354	18	Brassicaceae	1
g01355	2	Eukaryota	0.933333333333333
g01356	20	Arabidopsis	1
g01357	10	Magnoliopsida	1
g01358	6	Embryophyta	1
g01359	3	Viridiplantae	0.928571428571429
g01360	10	Magnoliopsida	1
g01361	22	Arabidopsis halleri subsp. gemmifera	1
g01362	22	Arabidopsis halleri subsp. gemmifera	1
g01363	6	Embryophyta	1
g01364	9	Spermatophyta	1
g01366	20	Arabidopsis	1
g01367	22	Arabidopsis halleri subsp. gemmifera	1
g01368	17	Brassicales	1
g01369	3	Viridiplantae	1
g01370	11	Mesangiospermae	0.857142857142857
g01371	17	Brassicales	1
g01372	17	Brassicales	1
g01373	6	Embryophyta	1
g01374	6	Embryophyta	0.916666666666667
g01375	9	Spermatophyta	1
g01376	17	Brassicales	1
g01377	17	Brassicales	1
g01378	15	rosids	1
g01379	7	Tracheophyta	0.909090909090909
g01380	3	Viridiplantae	0.928571428571429
g01381	6	Embryophyta	0.916666666666667
g01383	18	Brassicaceae	1
g01384	10	Magnoliopsida	1
g01385	22	Arabidopsis halleri subsp. gemmifera	1
g01386	22	Arabidopsis halleri subsp. gemmifera	1
g01388	14	Pentapetalae	1
g01389	10	Magnoliopsida	1
g01390	9	Spermatophyta	1
g01392	22	Arabidopsis halleri subsp. gemmifera	1
g01393	2	Eukaryota	1
g01394	15	rosids	1
g01395	9	Spermatophyta	1
g01396	9	Spermatophyta	1
g01397	9	Spermatophyta	1
g01398	9	Spermatophyta	1
g01399	9	Spermatophyta	1
g01400	3	Viridiplantae	1
g01401	6	Embryophyta	1
g01402	17	Brassicales	1
g01403	18	Brassicaceae	1
g01404	10	Magnoliopsida	1
g01406	18	Brassicaceae	1
g01407	20	Arabidopsis	1
g01408	14	Pentapetalae	0.666666666666667
g01409	17	Brassicales	1
g01410	18	Brassicaceae	1
g01411	17	Brassicales	1
g01412	3	Viridiplantae	0.857142857142857
g01413	6	Embryophyta	0.75
g01414	15	rosids	1
g01415	18	Brassicaceae	1
g01416	6	Embryophyta	0.833333333333333
g01417	5	Streptophytina	1
g01418	6	Embryophyta	1
g01419	5	Streptophytina	1
g01420	11	Mesangiospermae	1
g01421	7	Tracheophyta	0.909090909090909
g01422	3	Viridiplantae	0.857142857142857
g01423	5	Streptophytina	0.846153846153846
g01425	18	Brassicaceae	1
g01427	6	Embryophyta	0.75
g01429	6	Embryophyta	1
g01431	18	Brassicaceae	1
g01432	18	Brassicaceae	1
g01433	18	Brassicaceae	1
g01434	18	Brassicaceae	1
g01435	20	Arabidopsis	1
g01436	6	Embryophyta	0.916666666666667
g01437	6	Embryophyta	0.916666666666667
g01439	6	Embryophyta	0.583333333333333
g01441	18	Brassicaceae	1
g01442	5	Streptophytina	0.846153846153846
g01443	17	Brassicales	1
g01444	17	Brassicales	1
g01445	18	Brassicaceae	1
g01446	17	Brassicales	1
g01447	2	Eukaryota	0.933333333333333
g01448	6	Embryophyta	1
g01449	15	rosids	1
g01450	6	Embryophyta	0.916666666666667
g01451	1	cellular organisms	1
g01452	9	Spermatophyta	1
g01453	9	Spermatophyta	1
g01454	5	Streptophytina	1
g01455	6	Embryophyta	0.833333333333333
g01456	18	Brassicaceae	0.666666666666667
g01457	3	Viridiplantae	0.857142857142857
g01458	3	Viridiplantae	0.857142857142857
g01459	3	Viridiplantae	0.857142857142857
g01460	10	Magnoliopsida	0.75
g01461	15	rosids	1
g01462	9	Spermatophyta	0.555555555555556
g01463	6	Embryophyta	0.833333333333333
g01464	2	Eukaryota	0.8
g01465	6	Embryophyta	1
g01466	10	Magnoliopsida	1
g01467	6	Embryophyta	0.916666666666667
g01468	1	cellular organisms	0.75
g01470	15	rosids	1
g01471	15	rosids	1
g01472	17	Brassicales	1
g01473	7	Tracheophyta	0.818181818181818
g01475	15	rosids	1
g01477	18	Brassicaceae	1
g01479	14	Pentapetalae	1
g01481	17	Brassicales	1
g01482	10	Magnoliopsida	0.875
g01483	2	Eukaryota	0.866666666666667
g01484	10	Magnoliopsida	0.875
g01485	6	Embryophyta	1
g01486	7	Tracheophyta	0.727272727272727
g01487	17	Brassicales	1
g01490	6	Embryophyta	1
g01491	6	Embryophyta	0.833333333333333
g01492	17	Brassicales	1
g01493	10	Magnoliopsida	0.875
g01494	18	Brassicaceae	1
g01495	7	Tracheophyta	1
g01497	5	Streptophytina	0.923076923076923
g01498	7	Tracheophyta	1
g01499	7	Tracheophyta	1
g01500	6	Embryophyta	0.833333333333333
g01501	10	Magnoliopsida	0.75
g01504	17	Brassicales	1
g01505	6	Embryophyta	1
g01506	5	Streptophytina	0.923076923076923
g01507	17	Brassicales	1
g01508	17	Brassicales	1
g01509	8	Euphyllophyta	0.7
g01510	11	Mesangiospermae	0.857142857142857
g01511	1	cellular organisms	0.9375
g01512	5	Streptophytina	1
g01513	10	Magnoliopsida	1
g01514	2	Eukaryota	1
g01515	17	Brassicales	1
g01516	8	Euphyllophyta	1
g01517	6	Embryophyta	1
g01518	6	Embryophyta	0.666666666666667
g01519	10	Magnoliopsida	1
g01520	1	cellular organisms	1
g01521	10	Magnoliopsida	0.875
g01522	2	Eukaryota	1
g01523	10	Magnoliopsida	1
g01524	17	Brassicales	1
g01525	17	Brassicales	1
g01526	8	Euphyllophyta	1
g01527	5	Streptophytina	0.769230769230769
g01528	6	Embryophyta	0.916666666666667
g01530	6	Embryophyta	0.833333333333333
g01531	6	Embryophyta	1
g01532	11	Mesangiospermae	1
g01533	5	Streptophytina	1
g01534	6	Embryophyta	0.666666666666667
g01535	20	Arabidopsis	1
g01536	20	Arabidopsis	1
g01537	6	Embryophyta	1
g01538	9	Spermatophyta	1
g01539	6	Embryophyta	0.75
g01540	10	Magnoliopsida	1
g01541	22	Arabidopsis halleri subsp. gemmifera	1
g01542	6	Embryophyta	0.916666666666667
g01543	8	Euphyllophyta	0.9
g01544	18	Brassicaceae	1
g01545	14	Pentapetalae	1
g01546	6	Embryophyta	0.833333333333333
g01547	6	Embryophyta	0.916666666666667
g01548	10	Magnoliopsida	1
g01549	11	Mesangiospermae	1
g01550	10	Magnoliopsida	1
g01553	6	Embryophyta	0.916666666666667
g01554	17	Brassicales	1
g01555	14	Pentapetalae	1
g01559	5	Streptophytina	1
g01560	6	Embryophyta	1
g01561	18	Brassicaceae	1
g01562	2	Eukaryota	1
g01563	11	Mesangiospermae	1
g01564	3	Viridiplantae	1
g01565	6	Embryophyta	0.916666666666667
g01568	6	Embryophyta	1
g01569	10	Magnoliopsida	1
g01570	6	Embryophyta	1
g01571	17	Brassicales	1
g01572	10	Magnoliopsida	0.875
g01573	22	Arabidopsis halleri subsp. gemmifera	1
g01574	22	Arabidopsis halleri subsp. gemmifera	1
g01575	10	Magnoliopsida	0.875
g01576	22	Arabidopsis halleri subsp. gemmifera	1
g01577	17	Brassicales	1
g01578	5	Streptophytina	1
g01579	9	Spermatophyta	1
g01580	3	Viridiplantae	1
g01581	6	Embryophyta	1
g01582	17	Brassicales	1
g01583	7	Tracheophyta	0.909090909090909
g01584	15	rosids	1
g01585	20	Arabidopsis	1
g01586	17	Brassicales	1
g01587	17	Brassicales	1
g01588	3	Viridiplantae	1
g01589	22	Arabidopsis halleri subsp. gemmifera	1
g01590	17	Brassicales	1
g01591	9	Spermatophyta	1
g01593	5	Streptophytina	1
g01594	1	cellular organisms	0.9375
g01595	1	cellular organisms	0.9375
g01596	9	Spermatophyta	1
g01598	17	Brassicales	1
g01599	9	Spermatophyta	1
g01600	10	Magnoliopsida	1
g01601	6	Embryophyta	1
g01602	3	Viridiplantae	0.785714285714286
g01603	5	Streptophytina	1
g01604	5	Streptophytina	1
g01606	18	Brassicaceae	1
g01607	3	Viridiplantae	1
g01608	5	Streptophytina	1
g01610	18	Brassicaceae	1
g01611	15	rosids	1
g01612	10	Magnoliopsida	0.875
g01613	5	Streptophytina	0.923076923076923
g01614	6	Embryophyta	1
g01615	17	Brassicales	1
g01616	3	Viridiplantae	0.928571428571429
g01617	11	Mesangiospermae	1
g01618	6	Embryophyta	0.916666666666667
g01619	5	Streptophytina	1
g01621	17	Brassicales	1
g01622	6	Embryophyta	1
g01623	3	Viridiplantae	1
g01624	9	Spermatophyta	1
g01625	9	Spermatophyta	1
g01626	10	Magnoliopsida	1
g01627	10	Magnoliopsida	1
g01628	17	Brassicales	1
g01629	9	Spermatophyta	1
g01630	6	Embryophyta	0.833333333333333
g01631	18	Brassicaceae	1
g01632	5	Streptophytina	0.846153846153846
g01633	18	Brassicaceae	1
g01634	6	Embryophyta	0.916666666666667
g01635	15	rosids	0.8
g01636	14	Pentapetalae	0.666666666666667
g01638	18	Brassicaceae	1
g01639	18	Brassicaceae	1
g01640	9	Spermatophyta	0.888888888888889
g01642	17	Brassicales	1
g01643	7	Tracheophyta	0.909090909090909
g01644	10	Magnoliopsida	1
g01645	2	Eukaryota	0.933333333333333
g01646	17	Brassicales	0.75
g01647	1	cellular organisms	0.875
g01648	17	Brassicales	1
g01649	5	Streptophytina	0.923076923076923
g01650	15	rosids	1
g01651	14	Pentapetalae	1
g01652	20	Arabidopsis	1
g01653	17	Brassicales	1
g01654	2	Eukaryota	1
g01656	17	Brassicales	1
g01658	6	Embryophyta	0.916666666666667
g01660	5	Streptophytina	1
g01661	5	Streptophytina	1
g01663	6	Embryophyta	1
g01664	6	Embryophyta	0.833333333333333
g01665	18	Brassicaceae	1
g01666	6	Embryophyta	1
g01667	9	Spermatophyta	1
g01668	9	Spermatophyta	1
g01669	9	Spermatophyta	1
g01670	9	Spermatophyta	1
g01671	6	Embryophyta	0.916666666666667
g01672	6	Embryophyta	1
g01673	11	Mesangiospermae	0.857142857142857
g01674	3	Viridiplantae	0.785714285714286
g01675	20	Arabidopsis	1
g01676	9	Spermatophyta	1
g01678	18	Brassicaceae	1
g01679	2	Eukaryota	0.933333333333333
g01680	11	Mesangiospermae	1
g01681	11	Mesangiospermae	0.857142857142857
g01682	18	Brassicaceae	1
g01684	9	Spermatophyta	1
g01685	9	Spermatophyta	1
g01686	11	Mesangiospermae	1
g01687	5	Streptophytina	1
g01688	6	Embryophyta	0.583333333333333
g01689	11	Mesangiospermae	0.857142857142857
g01690	6	Embryophyta	0.916666666666667
g01691	2	Eukaryota	0.866666666666667
g01693	2	Eukaryota	1
g01695	5	Streptophytina	0.923076923076923
g01696	17	Brassicales	1
g01697	20	Arabidopsis	1
g01698	14	Pentapetalae	1
g01700	17	Brassicales	1
g01701	18	Brassicaceae	1
g01702	6	Embryophyta	0.916666666666667
g01705	3	Viridiplantae	1
g01706	17	Brassicales	1
g01709	9	Spermatophyta	1
g01710	6	Embryophyta	1
g01711	18	Brassicaceae	1
g01712	9	Spermatophyta	1
g01713	14	Pentapetalae	1
g01714	11	Mesangiospermae	0.857142857142857
g01715	5	Streptophytina	1
g01716	6	Embryophyta	1
g01717	2	Eukaryota	0.933333333333333
g01718	11	Mesangiospermae	0.857142857142857
g01719	9	Spermatophyta	1
g01720	2	Eukaryota	0.866666666666667
g01721	10	Magnoliopsida	0.875
g01722	10	Magnoliopsida	1
g01723	6	Embryophyta	1
g01724	11	Mesangiospermae	0.714285714285714
g01725	9	Spermatophyta	1
g01726	6	Embryophyta	1
g01727	18	Brassicaceae	1
g01728	9	Spermatophyta	1
g01729	6	Embryophyta	0.833333333333333
g01730	6	Embryophyta	1
g01731	6	Embryophyta	1
g01732	11	Mesangiospermae	1
g01733	5	Streptophytina	1
g01734	6	Embryophyta	1
g01735	18	Brassicaceae	1
g01736	10	Magnoliopsida	0.875
g01737	10	Magnoliopsida	1
g01739	10	Magnoliopsida	1
g01741	7	Tracheophyta	0.909090909090909
g01743	18	Brassicaceae	1
g01748	20	Arabidopsis	1
g01751	18	Brassicaceae	1
g01752	17	Brassicales	1
g01753	6	Embryophyta	0.916666666666667
g01754	18	Brassicaceae	1
g01755	6	Embryophyta	0.833333333333333
g01756	6	Embryophyta	1
g01757	6	Embryophyta	1
g01758	20	Arabidopsis	1
g01759	9	Spermatophyta	1
g01760	10	Magnoliopsida	1
g01761	14	Pentapetalae	0.5
g01763	11	Mesangiospermae	1
g01764	6	Embryophyta	1
g01765	2	Eukaryota	1
g01766	17	Brassicales	1
g01767	6	Embryophyta	1
g01768	20	Arabidopsis	1
g01769	7	Tracheophyta	1
g01770	6	Embryophyta	1
g01771	6	Embryophyta	0.75
g01773	9	Spermatophyta	1
g01774	6	Embryophyta	1
g01775	20	Arabidopsis	1
g01776	17	Brassicales	1
g01777	17	Brassicales	1
g01778	15	rosids	0.8
g01779	17	Brassicales	1
g01780	8	Euphyllophyta	1
g01781	20	Arabidopsis	1
g01782	20	Arabidopsis	1
g01784	10	Magnoliopsida	0.875
g01785	9	Spermatophyta	0.888888888888889
g01786	17	Brassicales	1
g01787	6	Embryophyta	1
g01788	20	Arabidopsis	1
g01790	9	Spermatophyta	0.777777777777778
g01793	3	Viridiplantae	0.928571428571429
g01794	15	rosids	0.8
g01795	10	Magnoliopsida	1
g01796	17	Brassicales	1
g01797	18	Brassicaceae	1
g01798	6	Embryophyta	1
g01799	1	cellular organisms	0.8125
g01800	7	Tracheophyta	1
